rid,date_of_service,location,planned_arrival_time,planned_departure_time,actual_arrival_time,actual_departure_time,late_canc_reason
202305026752217,02/05/2023,SRA,23:53,,23:52,,
202305026752217,02/05/2023,LST,00:03,,00:05,,
202305036752046,03/05/2023,NRW,,05:05,,05:04,
202305036752046,03/05/2023,DIS,05:21,05:22,05:21,05:22,
202305036752046,03/05/2023,SMK,05:33,05:34,05:34,05:34,
202305036752046,03/05/2023,IPS,05:45,05:46,05:45,05:46,
202305036752046,03/05/2023,MNG,05:55,05:56,05:55,05:56,
202305036752046,03/05/2023,COL,06:04,06:06,06:02,06:05,
202305036752046,03/05/2023,SRA,06:45,,06:43,,
202305036752046,03/05/2023,LST,06:54,,06:56,,
202305036752052,03/05/2023,NRW,,05:30,,05:30,
202305036752052,03/05/2023,DIS,05:46,05:47,05:46,05:47,
202305036752052,03/05/2023,SMK,05:58,05:59,06:00,06:00,
202305036752052,03/05/2023,IPS,06:10,06:11,06:09,06:11,
202305036752052,03/05/2023,MNG,06:19,06:20,06:20,06:21,
202305036752052,03/05/2023,COL,06:29,06:30,06:29,06:29,
202305036752052,03/05/2023,SRA,07:12,,07:11,,
202305036752052,03/05/2023,LST,07:22,,07:20,,
202305036752056,03/05/2023,NRW,,06:04,,06:03,
202305036752056,03/05/2023,DIS,06:20,06:21,06:20,06:21,
202305036752056,03/05/2023,SMK,06:32,06:33,06:33,06:33,
202305036752056,03/05/2023,IPS,06:44,06:45,06:43,06:44,
202305036752056,03/05/2023,MNG,06:54,06:55,06:53,06:55,
202305036752056,03/05/2023,COL,07:03,07:05,07:02,07:04,
202305036752056,03/05/2023,SRA,07:48,,07:47,,
202305036752056,03/05/2023,LST,07:58,,07:55,,
202305036752060,03/05/2023,NRW,,06:28,,06:28,
202305036752060,03/05/2023,DIS,06:44,06:45,06:43,06:44,
202305036752060,03/05/2023,SMK,06:56,06:57,06:56,06:56,
202305036752060,03/05/2023,IPS,07:08,07:09,07:06,07:08,
202305036752060,03/05/2023,MNG,07:18,07:19,07:17,07:19,
202305036752060,03/05/2023,COL,07:28,07:30,07:25,07:29,
202305036752060,03/05/2023,SRA,08:14,,08:10,,
202305036752060,03/05/2023,LST,08:24,,08:22,,
202305036752070,03/05/2023,NRW,,07:05,,07:05,
202305036752070,03/05/2023,DIS,07:21,07:22,07:21,07:22,
202305036752070,03/05/2023,SMK,07:33,07:34,07:34,07:34,
202305036752070,03/05/2023,IPS,07:46,07:48,07:45,07:47,
202305036752070,03/05/2023,MNG,07:56,07:57,07:56,07:57,
202305036752070,03/05/2023,COL,08:06,08:08,08:05,08:07,
202305036752070,03/05/2023,SRA,08:49,,08:46,,
202305036752070,03/05/2023,LST,08:59,,08:56,,
202305036752075,03/05/2023,NRW,,07:26,,07:26,
202305036752075,03/05/2023,DIS,07:42,07:44,07:41,07:44,
202305036752075,03/05/2023,SMK,07:55,07:56,07:55,07:56,
202305036752075,03/05/2023,IPS,08:11,08:13,08:08,08:12,
202305036752075,03/05/2023,MNG,08:21,08:22,08:22,08:23,
202305036752075,03/05/2023,COL,08:31,08:32,08:30,08:31,
202305036752075,03/05/2023,SRA,09:15,,09:12,,
202305036752075,03/05/2023,LST,09:25,,09:21,,
202305036752082,03/05/2023,NRW,,08:03,,08:03,
202305036752082,03/05/2023,DIS,08:20,08:20,08:19,08:20,
202305036752082,03/05/2023,SMK,08:31,08:32,08:35,08:35,
202305036752082,03/05/2023,IPS,08:43,08:44,08:45,08:46,
202305036752082,03/05/2023,MNG,08:52,08:53,08:54,08:55,
202305036752082,03/05/2023,COL,09:02,09:03,09:02,09:02,
202305036752082,03/05/2023,CHM,09:20,09:21,09:20,09:21,
202305036752082,03/05/2023,SRA,09:49,,09:47,,
202305036752082,03/05/2023,LST,10:00,,09:55,,
202305036752088,03/05/2023,NRW,,08:30,,08:30,
202305036752088,03/05/2023,DIS,08:46,08:47,08:46,08:47,
202305036752088,03/05/2023,IPS,09:07,09:10,09:08,09:09,
202305036752088,03/05/2023,MNG,09:18,09:19,09:18,09:19,
202305036752088,03/05/2023,COL,09:29,09:30,09:26,09:29,
202305036752088,03/05/2023,LST,10:19,,10:21,,
202305036752094,03/05/2023,NRW,,09:03,,09:03,
202305036752094,03/05/2023,DIS,09:20,09:20,09:19,09:20,
202305036752094,03/05/2023,SMK,09:31,09:32,09:33,09:33,
202305036752094,03/05/2023,IPS,09:43,09:45,09:43,09:45,
202305036752094,03/05/2023,MNG,09:53,09:54,09:53,09:54,
202305036752094,03/05/2023,COL,10:03,10:04,10:02,10:03,
202305036752094,03/05/2023,CHM,10:21,10:22,10:21,10:22,
202305036752094,03/05/2023,SRA,10:46,,10:45,,
202305036752094,03/05/2023,LST,10:55,,10:54,,
202305036752100,03/05/2023,NRW,,09:32,,09:32,
202305036752100,03/05/2023,DIS,09:48,09:49,09:48,09:49,
202305036752100,03/05/2023,IPS,10:09,10:10,10:09,10:10,
202305036752100,03/05/2023,MNG,10:18,10:19,10:19,10:20,
202305036752100,03/05/2023,COL,10:29,10:30,10:27,10:29,
202305036752100,03/05/2023,LST,11:18,,11:18,,
202305036752104,03/05/2023,NRW,,10:00,,09:59,
202305036752104,03/05/2023,DIS,10:16,10:17,10:15,10:17,
202305036752104,03/05/2023,SMK,10:28,10:29,10:30,10:30,
202305036752104,03/05/2023,IPS,10:40,10:41,10:40,10:41,
202305036752104,03/05/2023,MNG,10:50,10:51,10:50,10:51,
202305036752104,03/05/2023,COL,11:00,11:01,10:57,11:00,
202305036752104,03/05/2023,CHM,11:18,11:18,11:17,11:19,
202305036752104,03/05/2023,SRA,11:43,,11:44,,
202305036752104,03/05/2023,LST,11:51,,11:52,,
202305036752110,03/05/2023,NRW,,10:30,,10:30,
202305036752110,03/05/2023,DIS,10:46,10:47,10:46,10:47,
202305036752110,03/05/2023,IPS,11:07,11:10,11:08,11:09,
202305036752110,03/05/2023,MNG,11:18,11:19,11:19,11:20,
202305036752110,03/05/2023,COL,11:28,11:30,11:26,11:29,
202305036752110,03/05/2023,LST,12:15,,12:15,,
202305036752114,03/05/2023,NRW,,11:00,,11:00,
202305036752114,03/05/2023,DIS,11:17,11:17,11:16,11:17,
202305036752114,03/05/2023,SMK,11:28,11:29,11:31,11:31,
202305036752114,03/05/2023,IPS,11:41,11:42,11:41,11:42,
202305036752114,03/05/2023,MNG,11:50,11:51,11:51,11:52,
202305036752114,03/05/2023,COL,12:00,12:01,12:00,12:01,
202305036752114,03/05/2023,CHM,12:18,12:18,12:17,12:18,
202305036752114,03/05/2023,SRA,12:43,,12:42,,
202305036752114,03/05/2023,LST,12:51,,12:51,,
202305036752120,03/05/2023,NRW,,11:32,,11:31,
202305036752120,03/05/2023,DIS,11:48,11:49,11:47,11:49,
202305036752120,03/05/2023,IPS,12:09,12:10,12:09,12:09,
202305036752120,03/05/2023,MNG,12:18,12:19,12:18,12:19,
202305036752120,03/05/2023,COL,12:29,12:30,12:25,12:29,
202305036752120,03/05/2023,LST,13:15,,13:13,,
202305036752124,03/05/2023,NRW,,12:00,,11:59,
202305036752124,03/05/2023,DIS,12:16,12:17,12:16,12:17,
202305036752124,03/05/2023,SMK,12:28,12:29,12:29,12:28,
202305036752124,03/05/2023,IPS,12:41,12:42,12:38,12:41,
202305036752124,03/05/2023,MNG,12:50,12:51,12:50,12:51,
202305036752124,03/05/2023,COL,13:00,13:01,12:58,13:00,
202305036752124,03/05/2023,CHM,13:18,13:19,13:17,13:20,
202305036752124,03/05/2023,SRA,13:43,,13:42,,
202305036752124,03/05/2023,LST,13:51,,13:51,,
202305036752130,03/05/2023,NRW,,12:32,,12:32,
202305036752130,03/05/2023,DIS,12:48,12:49,12:47,12:49,
202305036752130,03/05/2023,IPS,13:09,13:10,13:07,13:09,
202305036752130,03/05/2023,MNG,13:18,13:19,13:18,13:19,
202305036752130,03/05/2023,COL,13:29,13:30,13:25,13:29,
202305036752130,03/05/2023,LST,14:16,,14:15,,
202305036752134,03/05/2023,NRW,,13:00,,12:59,
202305036752134,03/05/2023,DIS,13:16,13:17,13:15,13:17,
202305036752134,03/05/2023,SMK,13:28,13:29,13:28,13:28,
202305036752134,03/05/2023,IPS,13:40,13:41,13:38,13:40,
202305036752134,03/05/2023,MNG,13:49,13:50,13:49,13:50,
202305036752134,03/05/2023,COL,14:00,14:01,13:56,14:00,
202305036752134,03/05/2023,CHM,14:18,14:19,14:17,14:18,
202305036752134,03/05/2023,SRA,14:43,,14:42,,
202305036752134,03/05/2023,LST,14:51,,14:50,,
202305036752140,03/05/2023,NRW,,13:30,,13:30,
202305036752140,03/05/2023,DIS,13:47,13:48,13:47,13:48,
202305036752140,03/05/2023,IPS,14:08,14:10,14:09,14:10,
202305036752140,03/05/2023,MNG,14:18,14:19,14:19,14:20,
202305036752140,03/05/2023,COL,14:29,14:30,14:26,14:29,
202305036752140,03/05/2023,LST,15:17,,15:16,,
202305036752144,03/05/2023,NRW,,14:01,,14:01,
202305036752144,03/05/2023,DIS,14:17,14:18,14:17,14:18,
202305036752144,03/05/2023,SMK,14:29,14:30,14:32,14:32,
202305036752144,03/05/2023,IPS,14:41,14:42,14:41,14:43,
202305036752144,03/05/2023,MNG,14:50,14:51,14:52,14:53,
202305036752144,03/05/2023,COL,15:01,15:02,15:00,15:01,
202305036752144,03/05/2023,CHM,15:19,15:19,15:18,15:19,
202305036752144,03/05/2023,SRA,15:43,,15:43,,
202305036752144,03/05/2023,LST,15:51,,15:51,,
202305036752150,03/05/2023,NRW,,14:30,,14:30,734
202305036752150,03/05/2023,DIS,14:46,14:47,14:47,14:47,734
202305036752150,03/05/2023,IPS,15:07,15:09,15:12,15:13,734
202305036752150,03/05/2023,MNG,15:17,15:19,15:22,15:23,734
202305036752150,03/05/2023,COL,15:28,15:30,15:29,15:29,734
202305036752150,03/05/2023,LST,16:15,,16:14,,734
202305036752154,03/05/2023,NRW,,15:00,,15:00,
202305036752154,03/05/2023,DIS,15:16,15:17,15:16,15:17,
202305036752154,03/05/2023,SMK,15:28,15:29,15:30,15:31,
202305036752154,03/05/2023,IPS,15:41,15:43,15:41,15:43,
202305036752154,03/05/2023,MNG,15:52,15:53,15:51,15:53,
202305036752154,03/05/2023,COL,16:02,16:03,16:00,16:02,
202305036752154,03/05/2023,CHM,16:20,16:21,16:19,16:21,
202305036752154,03/05/2023,SRA,16:45,,16:45,,
202305036752154,03/05/2023,LST,16:57,,16:55,,
202305036752157,03/05/2023,NRW,,15:30,,15:29,
202305036752157,03/05/2023,DIS,15:47,15:48,15:45,15:48,
202305036752157,03/05/2023,IPS,16:09,16:10,16:07,16:10,
202305036752157,03/05/2023,MNG,16:18,16:19,16:19,16:20,
202305036752157,03/05/2023,COL,16:29,16:30,16:27,16:29,
202305036752157,03/05/2023,LST,17:18,,17:16,,
202305036752163,03/05/2023,NRW,,16:00,,15:59,
202305036752163,03/05/2023,DIS,16:16,16:17,16:15,16:17,
202305036752163,03/05/2023,SMK,16:28,16:29,16:28,16:28,
202305036752163,03/05/2023,IPS,16:40,16:42,16:38,16:41,
202305036752163,03/05/2023,MNG,16:51,16:52,16:50,16:52,
202305036752163,03/05/2023,COL,17:02,17:04,16:58,17:01,
202305036752163,03/05/2023,CHM,17:21,17:21,17:18,17:20,
202305036752163,03/05/2023,SRA,17:47,,17:46,,
202305036752163,03/05/2023,LST,17:58,,17:58,,
202305036752167,03/05/2023,NRW,,16:30,,16:29,
202305036752167,03/05/2023,DIS,16:47,16:48,16:45,16:47,
202305036752167,03/05/2023,IPS,17:08,17:10,17:07,17:09,
202305036752167,03/05/2023,MNG,17:18,17:19,17:18,17:19,
202305036752167,03/05/2023,COL,17:28,17:30,17:25,17:29,
202305036752167,03/05/2023,LST,18:20,,18:17,,
202305036752172,03/05/2023,NRW,,17:03,,17:02,
202305036752172,03/05/2023,DIS,17:19,17:20,17:18,17:20,
202305036752172,03/05/2023,SMK,17:31,17:33,17:32,17:32,
202305036752172,03/05/2023,IPS,17:46,17:49,17:43,17:48,
202305036752172,03/05/2023,COL,18:04,18:06,18:03,18:05,
202305036752172,03/05/2023,CHM,18:23,18:23,18:22,18:23,
202305036752172,03/05/2023,SRA,18:49,,18:47,,
202305036752172,03/05/2023,LST,18:58,,18:56,,
202305036752178,03/05/2023,NRW,,17:30,,17:29,
202305036752178,03/05/2023,DIS,17:46,17:47,17:46,17:47,
202305036752178,03/05/2023,SMK,17:58,17:59,17:59,17:59,
202305036752178,03/05/2023,IPS,18:10,18:11,18:09,18:10,
202305036752178,03/05/2023,MNG,18:20,18:20,18:19,18:20,
202305036752178,03/05/2023,COL,18:29,18:30,18:27,18:29,
202305036752178,03/05/2023,LST,19:16,,19:15,,
202305036752183,03/05/2023,NRW,,18:00,,17:59,
202305036752183,03/05/2023,DIS,18:16,18:17,18:15,18:16,
202305036752183,03/05/2023,SMK,18:28,18:29,18:28,18:28,
202305036752183,03/05/2023,IPS,18:40,18:42,18:39,18:41,
202305036752183,03/05/2023,MNG,18:50,18:52,18:50,18:52,
202305036752183,03/05/2023,COL,19:01,19:03,18:58,19:01,
202305036752183,03/05/2023,CHM,19:20,19:21,19:18,19:20,
202305036752183,03/05/2023,SRA,19:44,,19:43,,
202305036752183,03/05/2023,LST,19:53,,19:54,,
202305036752189,03/05/2023,NRW,,18:32,,18:32,
202305036752189,03/05/2023,DIS,18:48,18:49,18:47,18:49,
202305036752189,03/05/2023,IPS,19:09,19:10,19:09,19:09,
202305036752189,03/05/2023,MNG,19:19,19:20,19:18,19:20,
202305036752189,03/05/2023,COL,19:29,19:30,19:26,19:29,
202305036752189,03/05/2023,LST,20:20,,20:19,,
202305036752193,03/05/2023,NRW,,19:00,,18:59,
202305036752193,03/05/2023,DIS,19:16,19:17,19:16,19:17,
202305036752193,03/05/2023,SMK,19:28,19:29,19:31,19:31,
202305036752193,03/05/2023,IPS,19:40,19:42,19:41,19:42,
202305036752193,03/05/2023,MNG,19:51,19:53,19:51,19:53,
202305036752193,03/05/2023,COL,20:01,20:02,20:00,20:01,
202305036752193,03/05/2023,CHM,20:20,20:20,20:19,20:20,
202305036752193,03/05/2023,SRA,20:44,,20:43,,
202305036752193,03/05/2023,LST,20:54,,20:52,,
202305036752199,03/05/2023,NRW,,19:32,,19:32,
202305036752199,03/05/2023,DIS,19:48,19:49,19:48,19:49,
202305036752199,03/05/2023,IPS,20:09,20:10,20:11,20:12,
202305036752199,03/05/2023,MNG,20:19,20:20,20:21,20:22,
202305036752199,03/05/2023,COL,20:28,20:30,20:29,20:29,
202305036752199,03/05/2023,LST,21:19,,21:18,,
202305036752201,03/05/2023,NRW,,20:00,,19:59,
202305036752201,03/05/2023,DIS,20:16,20:17,20:16,20:17,
202305036752201,03/05/2023,SMK,20:28,20:29,20:29,20:29,
202305036752201,03/05/2023,IPS,20:40,20:45,20:39,20:44,
202305036752201,03/05/2023,MNG,20:53,20:54,20:53,20:54,
202305036752201,03/05/2023,COL,21:02,21:03,21:01,21:02,
202305036752201,03/05/2023,CHM,21:20,21:21,21:19,21:21,
202305036752201,03/05/2023,SRA,21:47,,21:45,,
202305036752201,03/05/2023,LST,21:55,,21:54,,
202305036752207,03/05/2023,NRW,,20:32,,20:32,
202305036752207,03/05/2023,DIS,20:48,20:49,20:48,20:49,
202305036752207,03/05/2023,IPS,21:09,21:10,21:11,21:12,
202305036752207,03/05/2023,MNG,21:19,21:20,21:20,21:21,
202305036752207,03/05/2023,COL,21:28,21:30,21:28,21:29,
202305036752207,03/05/2023,LST,22:18,,22:16,,
202305036752211,03/05/2023,NRW,,21:02,,21:01,
202305036752211,03/05/2023,DIS,21:18,21:19,21:18,21:19,
202305036752211,03/05/2023,SMK,21:30,21:31,21:32,21:33,
202305036752211,03/05/2023,IPS,21:42,21:44,21:43,21:44,
202305036752211,03/05/2023,MNG,21:53,21:53,21:53,21:54,
202305036752211,03/05/2023,COL,22:02,22:03,22:01,22:02,
202305036752211,03/05/2023,CHM,22:20,22:21,22:20,22:21,
202305036752211,03/05/2023,SRA,22:45,,22:48,,
202305036752211,03/05/2023,LST,22:55,,22:56,,
202305036752218,03/05/2023,NRW,,22:02,,22:01,
202305036752218,03/05/2023,DIS,22:18,22:19,22:18,22:19,
202305036752218,03/05/2023,SMK,22:30,22:31,22:32,22:33,
202305036752218,03/05/2023,IPS,22:42,22:43,22:43,22:45,
202305036752218,03/05/2023,MNG,22:52,22:53,22:54,22:55,
202305036752218,03/05/2023,COL,23:01,23:03,23:02,23:02,
202305036752218,03/05/2023,WTM,23:15,23:15,23:12,23:14,
202305036752218,03/05/2023,CHM,23:24,23:25,23:23,23:24,
202305036752218,03/05/2023,SNF,23:36,23:37,23:33,23:37,
202305036752218,03/05/2023,SRA,23:53,,23:52,,
202305036752218,03/05/2023,LST,00:03,,00:01,,
202305046752046,04/05/2023,NRW,,05:05,,05:05,
202305046752046,04/05/2023,DIS,05:21,05:22,05:21,05:23,
202305046752046,04/05/2023,SMK,05:33,05:34,05:36,05:36,
202305046752046,04/05/2023,IPS,05:45,05:46,05:46,05:46,
202305046752046,04/05/2023,MNG,05:55,05:56,05:55,05:56,
202305046752046,04/05/2023,COL,06:04,06:06,06:04,06:05,
202305046752046,04/05/2023,SRA,06:45,,06:44,,
202305046752046,04/05/2023,LST,06:54,,06:56,,
202305046752052,04/05/2023,NRW,,05:30,,05:29,
202305046752052,04/05/2023,DIS,05:46,05:47,05:45,05:46,
202305046752052,04/05/2023,SMK,05:58,05:59,06:00,06:01,
202305046752052,04/05/2023,IPS,06:10,06:11,06:13,06:14,
202305046752052,04/05/2023,MNG,06:19,06:20,06:22,06:23,
202305046752052,04/05/2023,COL,06:29,06:30,06:30,06:30,
202305046752052,04/05/2023,SRA,07:12,,07:10,,
202305046752052,04/05/2023,LST,07:22,,07:20,,
202305046752056,04/05/2023,NRW,,06:04,,06:04,
202305046752056,04/05/2023,DIS,06:20,06:21,06:19,06:21,
202305046752056,04/05/2023,SMK,06:32,06:33,06:33,06:33,
202305046752056,04/05/2023,IPS,06:44,06:45,06:43,06:44,
202305046752056,04/05/2023,MNG,06:54,06:55,06:53,06:55,
202305046752056,04/05/2023,COL,07:03,07:05,07:01,07:04,
202305046752056,04/05/2023,SRA,07:48,,07:46,,
202305046752056,04/05/2023,LST,07:58,,07:54,,
202305046752060,04/05/2023,NRW,,06:28,,06:28,
202305046752060,04/05/2023,DIS,06:44,06:45,06:43,06:44,
202305046752060,04/05/2023,SMK,06:56,06:57,06:57,06:57,
202305046752060,04/05/2023,IPS,07:08,07:09,07:07,07:08,
202305046752060,04/05/2023,MNG,07:18,07:19,07:17,07:19,
202305046752060,04/05/2023,COL,07:28,07:30,07:27,07:29,
202305046752060,04/05/2023,SRA,08:14,,08:12,,
202305046752060,04/05/2023,LST,08:24,,08:22,,
202305046752070,04/05/2023,NRW,,07:05,,07:05,
202305046752070,04/05/2023,DIS,07:21,07:22,07:21,07:22,
202305046752070,04/05/2023,SMK,07:33,07:34,07:34,07:34,
202305046752070,04/05/2023,IPS,07:46,07:48,07:45,07:47,
202305046752070,04/05/2023,MNG,07:56,07:57,07:56,07:57,
202305046752070,04/05/2023,COL,08:06,08:08,08:05,08:07,
202305046752070,04/05/2023,SRA,08:49,,08:46,,
202305046752070,04/05/2023,LST,08:59,,08:56,,
202305046752075,04/05/2023,NRW,,07:26,,07:25,
202305046752075,04/05/2023,DIS,07:42,07:44,07:41,07:44,
202305046752075,04/05/2023,SMK,07:55,07:56,07:56,07:56,
202305046752075,04/05/2023,IPS,08:11,08:13,08:06,08:12,
202305046752075,04/05/2023,MNG,08:21,08:22,08:21,08:23,
202305046752075,04/05/2023,COL,08:31,08:32,08:30,08:32,
202305046752075,04/05/2023,SRA,09:15,,09:12,,
202305046752075,04/05/2023,LST,09:25,,09:20,,
202305046752082,04/05/2023,NRW,,08:03,,08:03,
202305046752082,04/05/2023,DIS,08:20,08:20,08:19,08:20,
202305046752082,04/05/2023,SMK,08:31,08:32,08:34,08:34,
202305046752082,04/05/2023,IPS,08:43,08:44,08:44,08:44,
202305046752082,04/05/2023,MNG,08:52,08:53,08:53,08:54,
202305046752082,04/05/2023,COL,09:02,09:03,09:00,09:02,
202305046752082,04/05/2023,CHM,09:20,09:21,09:20,09:21,
202305046752082,04/05/2023,SRA,09:49,,09:46,,
202305046752082,04/05/2023,LST,10:00,,09:55,,
202305046752088,04/05/2023,NRW,,08:30,,08:30,
202305046752088,04/05/2023,DIS,08:46,08:47,08:46,08:47,
202305046752088,04/05/2023,IPS,09:07,09:10,09:07,09:09,
202305046752088,04/05/2023,MNG,09:18,09:19,09:18,09:21,
202305046752088,04/05/2023,COL,09:29,09:30,09:27,09:29,
202305046752088,04/05/2023,LST,10:19,,10:20,,
202305046752094,04/05/2023,NRW,,09:03,,09:03,
202305046752094,04/05/2023,DIS,09:20,09:20,09:18,09:20,
202305046752094,04/05/2023,SMK,09:31,09:32,09:32,09:32,
202305046752094,04/05/2023,IPS,09:43,09:45,09:42,09:44,
202305046752094,04/05/2023,MNG,09:53,09:54,09:53,09:54,
202305046752094,04/05/2023,COL,10:03,10:04,10:01,10:03,
202305046752094,04/05/2023,CHM,10:21,10:22,10:20,10:21,
202305046752094,04/05/2023,SRA,10:46,,10:43,,
202305046752094,04/05/2023,LST,10:55,,10:52,,
202305046752100,04/05/2023,NRW,,09:32,,09:32,
202305046752100,04/05/2023,DIS,09:48,09:49,09:47,09:49,
202305046752100,04/05/2023,IPS,10:09,10:10,10:08,10:10,
202305046752100,04/05/2023,MNG,10:18,10:19,10:18,10:19,
202305046752100,04/05/2023,COL,10:29,10:30,10:26,10:29,
202305046752100,04/05/2023,LST,11:18,,11:17,,
202305046752104,04/05/2023,NRW,,10:00,,10:00,
202305046752104,04/05/2023,DIS,10:16,10:17,10:16,10:18,
202305046752104,04/05/2023,SMK,10:28,10:29,10:31,10:31,
202305046752104,04/05/2023,IPS,10:40,10:41,10:42,10:43,
202305046752104,04/05/2023,MNG,10:50,10:51,10:52,10:53,
202305046752104,04/05/2023,COL,11:00,11:01,11:00,11:00,
202305046752104,04/05/2023,CHM,11:18,11:18,11:18,11:19,
202305046752104,04/05/2023,SRA,11:43,,11:49,,
202305046752104,04/05/2023,LST,11:51,,11:58,,
202305046752110,04/05/2023,NRW,,10:30,,10:30,
202305046752110,04/05/2023,DIS,10:46,10:47,10:46,10:47,
202305046752110,04/05/2023,IPS,11:07,11:10,11:08,11:09,
202305046752110,04/05/2023,MNG,11:18,11:19,11:19,11:20,
202305046752110,04/05/2023,COL,11:28,11:30,11:28,11:29,
202305046752110,04/05/2023,LST,12:15,,12:17,,
202305046752114,04/05/2023,NRW,,11:00,,10:59,
202305046752114,04/05/2023,DIS,11:17,11:17,11:16,11:17,
202305046752114,04/05/2023,SMK,11:28,11:29,11:30,11:30,
202305046752114,04/05/2023,IPS,11:41,11:42,11:40,11:42,
202305046752114,04/05/2023,MNG,11:50,11:51,11:50,11:51,
202305046752114,04/05/2023,COL,12:00,12:01,11:58,11:59,
202305046752114,04/05/2023,CHM,12:18,12:18,12:17,12:18,
202305046752114,04/05/2023,SRA,12:43,,12:42,,
202305046752114,04/05/2023,LST,12:51,,12:51,,
202305046752120,04/05/2023,NRW,,11:32,,11:32,
202305046752120,04/05/2023,DIS,11:48,11:49,11:47,11:48,
202305046752120,04/05/2023,IPS,12:09,12:10,12:09,12:10,
202305046752120,04/05/2023,MNG,12:18,12:19,12:19,12:19,
202305046752120,04/05/2023,COL,12:29,12:30,12:26,12:28,
202305046752120,04/05/2023,LST,13:15,,13:14,,
202305046752124,04/05/2023,NRW,,12:00,,11:59,
202305046752124,04/05/2023,DIS,12:16,12:17,12:15,12:17,
202305046752124,04/05/2023,SMK,12:28,12:29,12:29,12:29,
202305046752124,04/05/2023,IPS,12:41,12:42,12:39,12:41,
202305046752124,04/05/2023,MNG,12:50,12:51,12:50,12:51,
202305046752124,04/05/2023,COL,13:00,13:01,12:57,13:00,
202305046752124,04/05/2023,CHM,13:18,13:19,13:17,13:18,
202305046752124,04/05/2023,SRA,13:43,,13:42,,
202305046752124,04/05/2023,LST,13:51,,13:51,,
202305046752130,04/05/2023,NRW,,12:32,,12:31,
202305046752130,04/05/2023,DIS,12:48,12:49,12:47,12:49,
202305046752130,04/05/2023,IPS,13:09,13:10,13:09,13:10,
202305046752130,04/05/2023,MNG,13:18,13:19,13:18,13:19,
202305046752130,04/05/2023,COL,13:29,13:30,13:25,13:29,
202305046752130,04/05/2023,LST,14:16,,14:15,,
202305046752134,04/05/2023,NRW,,13:00,,13:00,
202305046752134,04/05/2023,DIS,13:16,13:17,13:16,13:17,
202305046752134,04/05/2023,SMK,13:28,13:29,13:30,13:31,
202305046752134,04/05/2023,IPS,13:40,13:41,13:40,13:41,
202305046752134,04/05/2023,MNG,13:49,13:50,13:50,13:51,
202305046752134,04/05/2023,COL,14:00,14:01,13:59,14:00,
202305046752134,04/05/2023,CHM,14:18,14:19,14:18,14:19,
202305046752134,04/05/2023,SRA,14:43,,14:43,,
202305046752134,04/05/2023,LST,14:51,,14:51,,
202305046752140,04/05/2023,NRW,,13:30,,13:30,
202305046752140,04/05/2023,DIS,13:47,13:48,13:45,13:48,
202305046752140,04/05/2023,IPS,14:08,14:10,14:08,14:09,
202305046752140,04/05/2023,MNG,14:18,14:19,14:18,14:19,
202305046752140,04/05/2023,COL,14:29,14:30,14:26,14:29,
202305046752140,04/05/2023,LST,15:17,,15:16,,
202305046752144,04/05/2023,NRW,,14:01,,14:00,
202305046752144,04/05/2023,DIS,14:17,14:18,14:16,14:18,
202305046752144,04/05/2023,SMK,14:29,14:30,14:30,14:30,
202305046752144,04/05/2023,IPS,14:41,14:42,14:39,14:41,
202305046752144,04/05/2023,MNG,14:50,14:51,14:51,14:51,
202305046752144,04/05/2023,COL,15:01,15:02,14:59,15:01,
202305046752144,04/05/2023,CHM,15:19,15:19,15:18,15:19,
202305046752144,04/05/2023,SRA,15:43,,15:42,,
202305046752144,04/05/2023,LST,15:51,,15:51,,
202305046752150,04/05/2023,NRW,,14:30,,14:30,
202305046752150,04/05/2023,DIS,14:46,14:47,14:46,14:47,
202305046752150,04/05/2023,IPS,15:07,15:09,15:08,15:09,
202305046752150,04/05/2023,MNG,15:17,15:19,15:18,15:19,
202305046752150,04/05/2023,COL,15:28,15:30,15:26,15:29,
202305046752150,04/05/2023,LST,16:15,,16:24,,
202305046752154,04/05/2023,NRW,,15:00,,14:59,
202305046752154,04/05/2023,DIS,15:16,15:17,15:16,15:17,
202305046752154,04/05/2023,SMK,15:28,15:29,15:29,15:29,
202305046752154,04/05/2023,IPS,15:41,15:43,15:40,15:42,
202305046752154,04/05/2023,MNG,15:52,15:53,15:56,15:57,
202305046752154,04/05/2023,COL,16:02,16:03,16:04,16:04,
202305046752154,04/05/2023,CHM,16:20,16:21,16:20,16:21,
202305046752154,04/05/2023,SRA,16:45,,16:45,,
202305046752154,04/05/2023,LST,16:57,,16:55,,
202305046752157,04/05/2023,NRW,,15:30,,15:29,
202305046752157,04/05/2023,DIS,15:47,15:48,15:46,15:47,
202305046752157,04/05/2023,IPS,16:09,16:10,16:09,16:10,
202305046752157,04/05/2023,MNG,16:18,16:19,16:19,16:20,
202305046752157,04/05/2023,COL,16:29,16:30,16:28,16:29,
202305046752157,04/05/2023,LST,17:18,,17:16,,
202305046752163,04/05/2023,NRW,,16:00,,15:59,
202305046752163,04/05/2023,DIS,16:16,16:17,16:15,16:17,
202305046752163,04/05/2023,SMK,16:28,16:29,16:28,16:28,
202305046752163,04/05/2023,IPS,16:40,16:42,16:38,16:41,
202305046752163,04/05/2023,MNG,16:51,16:52,16:50,16:52,
202305046752163,04/05/2023,COL,17:02,17:04,16:58,17:03,
