rid,date_of_service,location,planned_arrival_time,planned_departure_time,actual_arrival_time,actual_departure_time,late_canc_reason
202205288750497,28/05/2022,MNG,05:50,05:51,05:49,05:51,
202205288750497,28/05/2022,COL,05:59,06:01,05:58,06:00,
202205288750497,28/05/2022,CHM,06:18,06:19,06:16,06:18,
202205288750497,28/05/2022,SRA,06:43,,06:41,,
202205288750497,28/05/2022,LST,06:51,,06:50,,
202205288750503,28/05/2022,NRW,,05:32,,05:32,
202205288750503,28/05/2022,DIS,05:48,05:49,05:48,05:49,
202205288750503,28/05/2022,IPS,06:09,06:10,06:07,06:09,
202205288750503,28/05/2022,MNG,06:19,06:20,06:18,06:20,
202205288750503,28/05/2022,COL,06:28,06:30,06:26,06:29,
202205288750503,28/05/2022,LST,07:15,,07:11,,
202205288750507,28/05/2022,NRW,,06:00,,06:00,
202205288750507,28/05/2022,DIS,06:16,06:17,06:15,06:17,
202205288750507,28/05/2022,SMK,06:28,06:29,06:27,06:28,
202205288750507,28/05/2022,IPS,06:40,06:41,06:37,06:40,
202205288750507,28/05/2022,MNG,06:50,06:51,06:49,06:51,
202205288750507,28/05/2022,COL,06:59,07:01,06:57,07:00,
202205288750507,28/05/2022,CHM,07:18,07:19,07:16,07:18,
202205288750507,28/05/2022,SRA,07:43,,07:42,,
202205288750507,28/05/2022,LST,07:51,,07:50,,
202205288750511,28/05/2022,NRW,,06:32,,06:32,
202205288750511,28/05/2022,DIS,06:48,06:49,06:48,06:49,
202205288750511,28/05/2022,IPS,07:09,07:10,07:07,07:09,
202205288750511,28/05/2022,MNG,07:19,07:20,07:19,07:20,
202205288750511,28/05/2022,COL,07:28,07:30,07:26,07:29,
202205288750511,28/05/2022,LST,08:15,,08:14,,
202205288750522,28/05/2022,NRW,,07:00,,06:59,
202205288750522,28/05/2022,DIS,07:16,07:17,07:15,07:16,
202205288750522,28/05/2022,SMK,07:28,07:29,07:27,07:28,
202205288750522,28/05/2022,IPS,07:40,07:41,07:37,07:40,
202205288750522,28/05/2022,MNG,07:50,07:51,07:49,07:50,
202205288750522,28/05/2022,COL,07:59,08:01,07:57,08:00,
202205288750522,28/05/2022,CHM,08:18,08:19,08:15,08:18,
202205288750522,28/05/2022,SRA,08:43,,08:42,,
202205288750522,28/05/2022,LST,08:51,,08:50,,
202205288750527,28/05/2022,NRW,,07:32,,07:31,
202205288750527,28/05/2022,DIS,07:48,07:49,07:47,07:49,
202205288750527,28/05/2022,IPS,08:09,08:10,08:07,08:10,
202205288750527,28/05/2022,MNG,08:19,08:20,08:19,08:20,
202205288750527,28/05/2022,COL,08:28,08:30,08:26,08:29,
202205288750527,28/05/2022,LST,09:15,,09:13,,
202205288750534,28/05/2022,NRW,,08:00,,08:00,
202205288750534,28/05/2022,DIS,08:16,08:17,08:16,08:17,
202205288750534,28/05/2022,SMK,08:28,08:29,08:28,08:28,
202205288750534,28/05/2022,IPS,08:40,08:41,08:38,08:41,
202205288750534,28/05/2022,MNG,08:50,08:51,08:49,08:51,
202205288750534,28/05/2022,COL,08:59,09:01,08:58,09:00,
202205288750534,28/05/2022,CHM,09:18,09:19,09:17,09:19,
202205288750534,28/05/2022,SRA,09:43,,09:42,,
202205288750534,28/05/2022,LST,09:51,,09:51,,
202205288750540,28/05/2022,NRW,,08:32,,08:32,
202205288750540,28/05/2022,DIS,08:48,08:49,08:48,08:50,
202205288750540,28/05/2022,IPS,09:09,09:10,09:07,09:09,
202205288750540,28/05/2022,MNG,09:19,09:20,09:18,09:21,
202205288750540,28/05/2022,COL,09:28,09:30,09:28,09:29,
202205288750540,28/05/2022,LST,10:15,,10:14,,
202205288750552,28/05/2022,NRW,,09:32,,09:31,
202205288750552,28/05/2022,DIS,09:48,09:49,09:47,09:49,
202205288750552,28/05/2022,IPS,10:09,10:10,10:08,10:09,
202205288750552,28/05/2022,MNG,10:18,10:19,10:18,10:19,
202205288750552,28/05/2022,COL,10:28,10:30,10:26,10:29,
202205288750552,28/05/2022,LST,11:15,,11:15,,
202205288750556,28/05/2022,NRW,,10:00,,09:59,
202205288750556,28/05/2022,DIS,10:16,10:17,10:15,10:17,
202205288750556,28/05/2022,SMK,10:28,10:29,10:27,10:28,
202205288750556,28/05/2022,IPS,10:40,10:41,10:39,10:41,
202205288750556,28/05/2022,MNG,10:50,10:51,10:50,10:51,
202205288750556,28/05/2022,COL,11:00,11:01,10:58,11:00,
202205288750556,28/05/2022,CHM,11:18,11:19,11:16,11:18,
202205288750556,28/05/2022,SRA,11:43,,11:43,,
202205288750556,28/05/2022,LST,11:51,,11:51,,
202205288750562,28/05/2022,NRW,,10:32,,10:32,
202205288750562,28/05/2022,DIS,10:48,10:49,10:48,10:50,
202205288750562,28/05/2022,IPS,11:09,11:10,11:08,11:10,
202205288750562,28/05/2022,MNG,11:18,11:19,11:19,11:21,
202205288750562,28/05/2022,COL,11:28,11:30,11:28,11:29,
202205288750562,28/05/2022,LST,12:15,,12:21,,
202205288750566,28/05/2022,NRW,,11:00,,10:59,
202205288750566,28/05/2022,DIS,11:16,11:17,11:15,11:17,
202205288750566,28/05/2022,SMK,11:28,11:29,11:27,11:28,
202205288750566,28/05/2022,IPS,11:40,11:41,11:38,11:40,
202205288750566,28/05/2022,MNG,11:50,11:51,11:49,11:51,
202205288750566,28/05/2022,COL,11:59,12:01,11:57,12:00,
202205288750566,28/05/2022,CHM,12:18,12:19,12:17,12:18,
202205288750566,28/05/2022,SRA,12:43,,12:43,,
202205288750566,28/05/2022,LST,12:51,,12:51,,
202205288750572,28/05/2022,NRW,,11:32,,11:31,
202205288750572,28/05/2022,DIS,11:48,11:49,11:47,11:49,
202205288750572,28/05/2022,IPS,12:09,12:10,12:06,12:09,
202205288750572,28/05/2022,MNG,12:18,12:19,12:18,12:19,
202205288750572,28/05/2022,COL,12:28,12:30,12:25,12:29,
202205288750572,28/05/2022,LST,13:15,,13:14,,
202205288750576,28/05/2022,NRW,,12:00,,11:59,
202205288750576,28/05/2022,DIS,12:16,12:17,12:15,12:17,
202205288750576,28/05/2022,SMK,12:28,12:29,12:27,12:28,
202205288750576,28/05/2022,IPS,12:40,12:41,12:37,12:40,
202205288750576,28/05/2022,MNG,12:50,12:51,12:49,12:51,
202205288750576,28/05/2022,COL,12:59,13:01,12:57,12:59,
202205288750576,28/05/2022,CHM,13:18,13:19,13:16,13:18,
202205288750576,28/05/2022,SRA,13:43,,13:42,,
202205288750576,28/05/2022,LST,13:51,,13:50,,
202205288750582,28/05/2022,NRW,,12:32,,12:31,
202205288750582,28/05/2022,DIS,12:49,12:49,12:48,12:49,
202205288750582,28/05/2022,IPS,13:09,13:10,13:09,13:10,
202205288750582,28/05/2022,MNG,13:19,13:20,13:19,13:20,
202205288750582,28/05/2022,COL,13:28,13:30,13:27,13:29,
202205288750582,28/05/2022,LST,14:15,,14:14,,
202205288750586,28/05/2022,NRW,,13:00,,12:59,
202205288750586,28/05/2022,DIS,13:16,13:17,13:16,13:17,
202205288750586,28/05/2022,SMK,13:28,13:29,13:28,13:28,
202205288750586,28/05/2022,IPS,13:40,13:41,13:39,13:40,
202205288750586,28/05/2022,MNG,13:50,13:51,13:49,13:51,
202205288750586,28/05/2022,COL,13:59,14:01,13:58,14:00,
202205288750586,28/05/2022,CHM,14:18,14:19,14:17,14:19,
202205288750586,28/05/2022,SRA,14:43,,14:42,,
202205288750586,28/05/2022,LST,14:51,,14:50,,
202205288750592,28/05/2022,NRW,,13:32,,13:32,
202205288750592,28/05/2022,DIS,13:48,13:49,13:48,13:49,
202205288750592,28/05/2022,IPS,14:09,14:10,14:08,14:11,
202205288750592,28/05/2022,MNG,14:18,14:19,14:20,14:21,
202205288750592,28/05/2022,COL,14:28,14:30,14:28,14:29,
202205288750592,28/05/2022,LST,15:15,,15:14,,
202205288750596,28/05/2022,NRW,,14:00,,13:59,895
202205288750596,28/05/2022,DIS,14:16,14:17,14:17,14:18,895
202205288750596,28/05/2022,SMK,14:28,14:29,14:29,14:30,895
202205288750596,28/05/2022,IPS,14:40,14:41,14:40,14:42,895
202205288750596,28/05/2022,MNG,14:50,14:51,14:51,14:52,895
202205288750596,28/05/2022,COL,14:59,15:01,14:59,15:00,895
202205288750596,28/05/2022,CHM,15:18,15:19,15:17,15:19,895
202205288750596,28/05/2022,SRA,15:43,,15:47,,895
202205288750596,28/05/2022,LST,15:51,,15:55,,895
202205288750602,28/05/2022,NRW,,14:32,,14:31,
202205288750602,28/05/2022,DIS,14:48,14:49,14:47,14:49,
202205288750602,28/05/2022,IPS,15:09,15:10,15:07,15:09,
202205288750602,28/05/2022,MNG,15:18,15:19,15:18,15:19,
202205288750602,28/05/2022,COL,15:28,15:30,15:25,15:28,
202205288750602,28/05/2022,LST,16:15,,16:13,,
202205288750605,28/05/2022,NRW,,15:00,,14:59,
202205288750605,28/05/2022,DIS,15:16,15:17,15:15,15:17,
202205288750605,28/05/2022,SMK,15:28,15:29,15:28,15:28,
202205288750605,28/05/2022,IPS,15:40,15:41,15:39,15:40,
202205288750605,28/05/2022,MNG,15:50,15:51,15:49,15:51,
202205288750605,28/05/2022,COL,15:59,16:01,15:57,16:00,
202205288750605,28/05/2022,CHM,16:18,16:19,16:16,16:18,
202205288750605,28/05/2022,SRA,16:43,,16:43,,
202205288750605,28/05/2022,LST,16:51,,16:51,,
202205288750608,28/05/2022,NRW,,15:32,,15:32,
202205288750608,28/05/2022,DIS,15:48,15:49,15:48,15:49,
202205288750608,28/05/2022,IPS,16:09,16:10,16:08,16:10,
202205288750608,28/05/2022,MNG,16:18,16:19,16:19,16:20,
202205288750608,28/05/2022,COL,16:28,16:30,16:27,16:29,
202205288750608,28/05/2022,LST,17:15,,17:14,,
202205288750614,28/05/2022,NRW,,16:00,,15:59,
202205288750614,28/05/2022,DIS,16:16,16:17,16:15,16:17,
202205288750614,28/05/2022,SMK,16:28,16:29,16:27,16:28,
202205288750614,28/05/2022,IPS,16:40,16:41,16:38,16:40,
202205288750614,28/05/2022,MNG,16:50,16:51,16:49,16:51,
202205288750614,28/05/2022,COL,17:00,17:01,17:01,17:01,
202205288750614,28/05/2022,CHM,17:18,17:19,17:17,17:18,
202205288750614,28/05/2022,SRA,17:43,,17:43,,
202205288750614,28/05/2022,LST,17:51,,17:51,,
202205288750618,28/05/2022,NRW,,16:30,,16:29,
202205288750618,28/05/2022,DIS,16:46,16:47,16:45,16:47,
202205288750618,28/05/2022,IPS,17:07,17:09,17:05,17:08,
202205288750618,28/05/2022,MNG,17:17,17:19,17:17,17:19,
202205288750618,28/05/2022,COL,17:27,17:30,17:25,17:29,
202205288750618,28/05/2022,LST,18:15,,18:14,,
202205288750630,28/05/2022,NRW,,17:30,,17:30,
202205288750630,28/05/2022,DIS,17:46,17:47,17:46,17:47,
202205288750630,28/05/2022,SMK,17:58,17:59,17:57,17:58,
202205288750630,28/05/2022,IPS,18:10,18:11,18:09,18:11,
202205288750630,28/05/2022,MNG,18:20,18:20,18:20,18:21,
202205288750630,28/05/2022,COL,18:29,18:30,18:27,18:29,
202205288750630,28/05/2022,LST,19:15,,19:16,,
202205288750635,28/05/2022,NRW,,18:00,,17:59,
202205288750635,28/05/2022,DIS,18:16,18:17,18:15,18:16,
202205288750635,28/05/2022,SMK,18:28,18:29,18:27,18:28,
202205288750635,28/05/2022,IPS,18:40,18:41,18:38,18:40,
202205288750635,28/05/2022,MNG,18:50,18:51,18:49,18:50,
202205288750635,28/05/2022,COL,18:59,19:01,18:57,19:00,
202205288750635,28/05/2022,CHM,19:18,19:19,19:16,19:18,
202205288750635,28/05/2022,SRA,19:43,,19:42,,
202205288750635,28/05/2022,LST,19:51,,19:50,,
202205288750641,28/05/2022,NRW,,18:32,,18:32,
202205288750641,28/05/2022,DIS,18:48,18:49,18:47,18:48,
202205288750641,28/05/2022,IPS,19:09,19:10,19:06,19:09,
202205288750641,28/05/2022,MNG,19:18,19:19,19:18,19:18,
202205288750641,28/05/2022,COL,19:28,19:30,19:25,19:29,
202205288750641,28/05/2022,LST,20:15,,20:14,,
202205288750645,28/05/2022,NRW,,19:00,,18:59,
202205288750645,28/05/2022,DIS,19:16,19:17,19:15,19:17,
202205288750645,28/05/2022,SMK,19:28,19:29,19:27,19:28,
202205288750645,28/05/2022,IPS,19:40,19:41,19:39,19:43,
202205288750645,28/05/2022,MNG,19:50,19:51,19:52,19:53,
202205288750645,28/05/2022,COL,19:59,20:01,19:59,20:00,
202205288750645,28/05/2022,CHM,20:18,20:19,20:15,20:18,
202205288750645,28/05/2022,SRA,20:43,,20:42,,
202205288750645,28/05/2022,LST,20:51,,20:50,,
202205288750653,28/05/2022,NRW,,20:00,,19:59,
202205288750653,28/05/2022,DIS,20:16,20:17,20:15,20:16,
202205288750653,28/05/2022,SMK,20:28,20:29,20:27,20:28,
202205288750653,28/05/2022,IPS,20:40,20:41,20:39,20:40,
202205288750653,28/05/2022,MNG,20:50,20:51,20:49,20:50,
202205288750653,28/05/2022,COL,20:59,21:01,20:57,21:00,
202205288750653,28/05/2022,CHM,21:18,21:19,21:17,21:18,
202205288750653,28/05/2022,SRA,21:43,,21:43,,
202205288750653,28/05/2022,LST,21:51,,21:50,,
202205288750663,28/05/2022,NRW,,21:00,,20:59,
202205288750663,28/05/2022,DIS,21:16,21:17,21:15,21:17,
202205288750663,28/05/2022,SMK,21:28,21:29,21:27,21:28,
202205288750663,28/05/2022,IPS,21:40,21:41,21:40,21:41,
202205288750663,28/05/2022,MNG,21:50,21:51,21:50,21:51,
202205288750663,28/05/2022,COL,21:59,22:01,21:58,22:00,
202205288750663,28/05/2022,CHM,22:18,22:19,22:16,22:18,
202205288750663,28/05/2022,SRA,22:43,,22:40,,
202205288750663,28/05/2022,LST,22:51,,22:48,,
202205288750670,28/05/2022,NRW,,22:00,,21:59,547
202205288750670,28/05/2022,DIS,22:16,22:17,22:15,22:18,547
202205288750670,28/05/2022,SMK,22:28,22:29,22:34,22:34,547
202205288750670,28/05/2022,IPS,22:40,22:41,22:44,22:44,547
202205288750670,28/05/2022,MNG,22:50,22:51,22:53,22:54,547
202205288750670,28/05/2022,COL,22:59,23:01,23:00,23:00,547
202205288750670,28/05/2022,WTM,23:13,23:15,23:10,23:15,547
202205288750670,28/05/2022,CHM,23:23,23:24,23:22,23:23,547
202205288750670,28/05/2022,SNF,23:34,23:34,23:38,23:39,547
202205288750670,28/05/2022,SRA,23:49,,23:51,,547
202205288750670,28/05/2022,LST,23:58,,00:01,,547
202205298750535,29/05/2022,NRW,,08:00,,07:59,871
202205298750535,29/05/2022,DIS,08:16,08:17,08:16,08:17,871
202205298750535,29/05/2022,SMK,08:28,08:29,08:28,08:28,871
202205298750535,29/05/2022,IPS,08:40,08:41,08:38,08:40,871
202205298750535,29/05/2022,MNG,08:50,08:51,08:49,08:51,871
202205298750535,29/05/2022,COL,08:59,09:00,08:57,08:59,871
202205298750535,29/05/2022,SRA,09:39,,09:50,,871
202205298750535,29/05/2022,LST,09:49,,10:01,,871
202205298750541,29/05/2022,NRW,,08:25,,08:25,
202205298750541,29/05/2022,DIS,08:41,08:42,08:40,08:41,
202205298750541,29/05/2022,SMK,08:53,08:54,08:52,08:53,
202205298750541,29/05/2022,IPS,09:05,09:06,09:02,09:05,
202205298750541,29/05/2022,COL,09:21,09:22,09:19,09:21,
202205298750541,29/05/2022,LST,10:09,,10:08,,
202205298750547,29/05/2022,NRW,,09:00,,09:00,651
202205298750547,29/05/2022,DIS,09:16,09:17,09:15,09:17,651
202205298750547,29/05/2022,SMK,09:28,09:29,09:27,09:28,651
202205298750547,29/05/2022,IPS,09:40,09:41,09:38,09:40,651
202205298750547,29/05/2022,MNG,09:50,09:51,09:49,09:51,651
202205298750547,29/05/2022,COL,09:59,10:00,09:58,09:59,651
202205298750547,29/05/2022,SRA,10:39,,10:37,,651
202205298750547,29/05/2022,LST,10:49,,10:46,,651
202205298750557,29/05/2022,NRW,,10:00,,09:59,
202205298750557,29/05/2022,DIS,10:16,10:17,10:15,10:17,
202205298750557,29/05/2022,SMK,10:28,10:29,10:28,10:28,
202205298750557,29/05/2022,IPS,10:40,10:41,10:38,10:40,
202205298750557,29/05/2022,MNG,10:50,10:51,10:49,10:51,
202205298750557,29/05/2022,COL,10:59,11:00,10:58,11:00,
202205298750557,29/05/2022,SRA,11:39,,11:35,,
202205298750557,29/05/2022,LST,11:49,,11:46,,
202205298750567,29/05/2022,NRW,,11:00,,11:00,
202205298750567,29/05/2022,DIS,11:16,11:17,11:17,11:18,
202205298750567,29/05/2022,SMK,11:28,11:29,11:29,11:29,
202205298750567,29/05/2022,IPS,11:40,11:41,11:39,11:41,
202205298750567,29/05/2022,MNG,11:50,11:51,11:50,11:51,
202205298750567,29/05/2022,COL,11:59,12:00,11:58,11:59,
202205298750567,29/05/2022,SRA,12:39,,12:35,,
202205298750567,29/05/2022,LST,12:49,,12:46,,
202205298750577,29/05/2022,NRW,,12:00,,11:59,704
202205298750577,29/05/2022,DIS,12:16,12:17,12:15,12:23,704
202205298750577,29/05/2022,SMK,12:28,12:29,12:34,12:34,704
202205298750577,29/05/2022,IPS,12:40,12:41,12:43,12:45,704
202205298750577,29/05/2022,MNG,12:50,12:51,12:54,12:55,704
202205298750577,29/05/2022,COL,12:59,13:00,13:02,13:02,704
202205298750577,29/05/2022,SRA,13:39,,13:39,,
202205298750577,29/05/2022,LST,13:49,,13:51,,
202205298750587,29/05/2022,NRW,,13:00,,13:00,
202205298750587,29/05/2022,DIS,13:16,13:17,13:15,13:17,
202205298750587,29/05/2022,SMK,13:28,13:29,13:27,13:28,
202205298750587,29/05/2022,IPS,13:40,13:41,13:40,13:42,
202205298750587,29/05/2022,MNG,13:50,13:51,13:50,13:51,
202205298750587,29/05/2022,COL,13:59,14:00,13:58,14:00,
202205298750587,29/05/2022,SRA,14:39,,14:34,,
202205298750587,29/05/2022,LST,14:49,,14:48,,
202205298750597,29/05/2022,NRW,,14:00,,14:00,
202205298750597,29/05/2022,DIS,14:16,14:17,14:16,14:17,
202205298750597,29/05/2022,SMK,14:28,14:29,14:27,14:28,
202205298750597,29/05/2022,IPS,14:40,14:41,14:38,14:40,
202205298750597,29/05/2022,MNG,14:50,14:51,14:49,14:51,
202205298750597,29/05/2022,COL,14:59,15:00,14:57,15:00,
202205298750597,29/05/2022,SRA,15:39,,15:38,,
202205298750597,29/05/2022,LST,15:49,,15:48,,
202205298750606,29/05/2022,NRW,,15:00,,15:00,
202205298750606,29/05/2022,DIS,15:16,15:17,15:15,15:17,
202205298750606,29/05/2022,SMK,15:28,15:29,15:27,15:28,
202205298750606,29/05/2022,IPS,15:40,15:41,15:38,15:40,
202205298750606,29/05/2022,MNG,15:50,15:51,15:49,15:51,
202205298750606,29/05/2022,COL,15:59,16:00,15:57,16:00,
202205298750606,29/05/2022,SRA,16:39,,16:35,,
202205298750606,29/05/2022,LST,16:49,,16:44,,
202205298750609,29/05/2022,NRW,,15:23,,15:22,
202205298750609,29/05/2022,DIS,15:39,15:40,15:40,15:41,
202205298750609,29/05/2022,SMK,15:51,15:52,15:51,15:51,
202205298750609,29/05/2022,IPS,16:04,16:05,16:03,16:05,
202205298750609,29/05/2022,COL,16:20,16:21,16:20,16:21,
202205298750609,29/05/2022,SRA,17:00,,17:00,,
202205298750609,29/05/2022,LST,17:11,,17:08,,
202205298750615,29/05/2022,NRW,,16:00,,15:59,
202205298750615,29/05/2022,DIS,16:16,16:17,16:15,16:17,
202205298750615,29/05/2022,SMK,16:28,16:29,16:27,16:28,
202205298750615,29/05/2022,IPS,16:40,16:41,16:38,16:40,
202205298750615,29/05/2022,MNG,16:50,16:51,16:49,16:51,
202205298750615,29/05/2022,COL,16:59,17:00,16:58,17:00,
202205298750615,29/05/2022,SRA,17:39,,17:36,,
202205298750615,29/05/2022,LST,17:49,,17:46,,
202205298750619,29/05/2022,NRW,,16:23,,16:22,
202205298750619,29/05/2022,DIS,16:39,16:40,16:39,16:40,
202205298750619,29/05/2022,SMK,16:51,16:52,16:50,16:51,
202205298750619,29/05/2022,IPS,17:03,17:05,17:02,17:04,
202205298750619,29/05/2022,COL,17:20,17:21,17:18,17:20,
202205298750619,29/05/2022,SRA,18:00,,17:59,,
202205298750619,29/05/2022,LST,18:11,,18:09,,
202205298750625,29/05/2022,NRW,,17:00,,17:00,
202205298750625,29/05/2022,DIS,17:16,17:17,17:16,17:18,
202205298750625,29/05/2022,SMK,17:28,17:29,17:28,17:29,
202205298750625,29/05/2022,IPS,17:40,17:41,17:38,17:41,
202205298750625,29/05/2022,MNG,17:50,17:51,17:49,17:51,
202205298750625,29/05/2022,COL,17:59,18:00,17:58,18:00,
202205298750625,29/05/2022,SRA,18:39,,18:36,,
202205298750625,29/05/2022,LST,18:49,,18:45,,
202205298750636,29/05/2022,NRW,,18:00,,17:59,
202205298750636,29/05/2022,DIS,18:16,18:17,18:15,18:17,
202205298750636,29/05/2022,SMK,18:28,18:29,18:27,18:28,
202205298750636,29/05/2022,IPS,18:40,18:41,18:38,18:40,
202205298750636,29/05/2022,MNG,18:50,18:51,18:49,18:51,
202205298750636,29/05/2022,COL,18:59,19:00,18:57,18:59,
202205298750636,29/05/2022,SRA,19:39,,19:37,,
202205298750636,29/05/2022,LST,19:49,,19:47,,
202205298750646,29/05/2022,NRW,,19:00,,18:59,
202205298750646,29/05/2022,DIS,19:16,19:17,19:15,19:17,
202205298750646,29/05/2022,SMK,19:28,19:29,19:28,19:28,
202205298750646,29/05/2022,IPS,19:40,19:41,19:38,19:40,
202205298750646,29/05/2022,MNG,19:50,19:51,19:49,19:51,
202205298750646,29/05/2022,COL,19:59,20:00,19:57,19:59,
202205298750646,29/05/2022,SRA,20:39,,20:34,,
202205298750646,29/05/2022,LST,20:49,,20:46,,
202205298750654,29/05/2022,NRW,,20:00,,19:59,
202205298750654,29/05/2022,DIS,20:16,20:17,20:15,20:17,
202205298750654,29/05/2022,SMK,20:28,20:29,20:27,20:28,
202205298750654,29/05/2022,IPS,20:40,20:41,20:38,20:40,
202205298750654,29/05/2022,MNG,20:50,20:51,20:49,20:51,
202205298750654,29/05/2022,COL,20:59,21:00,20:58,21:00,
202205298750654,29/05/2022,SRA,21:39,,21:38,,
202205298750654,29/05/2022,LST,21:49,,21:48,,
202205298750664,29/05/2022,NRW,,21:00,,20:59,
202205298750664,29/05/2022,DIS,21:16,21:17,21:15,21:17,
202205298750664,29/05/2022,SMK,21:28,21:29,21:27,21:28,
202205298750664,29/05/2022,IPS,21:40,21:41,21:38,21:40,
202205298750664,29/05/2022,MNG,21:50,21:51,21:49,21:51,
202205298750664,29/05/2022,COL,21:59,22:00,21:59,22:00,
202205298750664,29/05/2022,SRA,22:39,,22:38,,
202205298750664,29/05/2022,LST,22:49,,22:47,,
202205298750671,29/05/2022,NRW,,22:05,,22:05,
202205298750671,29/05/2022,DIS,22:21,22:22,22:21,22:22,
202205298750671,29/05/2022,SMK,22:33,22:34,22:32,22:33,
202205298750671,29/05/2022,IPS,22:45,22:46,22:43,22:45,
202205298750671,29/05/2022,MNG,22:54,22:55,22:54,22:55,
202205298750671,29/05/2022,COL,23:03,23:04,23:02,23:03,
202205298750671,29/05/2022,WTM,23:16,23:16,23:14,23:15,
202205298750671,29/05/2022,CHM,23:24,23:25,23:23,23:24,
202205298750671,29/05/2022,SNF,23:35,23:35,23:33,23:35,
202205298750671,29/05/2022,SRA,23:50,,23:50,,
202205298750671,29/05/2022,LST,00:03,,00:00,,
202205307139979,30/05/2022,NRW,,05:05,,05:04,
202205307139979,30/05/2022,DIS,05:21,05:22,05:20,05:22,
202205307139979,30/05/2022,SMK,05:33,05:34,05:32,05:33,
202205307139979,30/05/2022,IPS,05:45,05:46,05:43,05:45,
202205307139979,30/05/2022,MNG,05:55,05:56,05:54,05:56,
202205307139979,30/05/2022,COL,06:04,06:06,06:03,06:05,
202205307139979,30/05/2022,SRA,06:45,,06:44,,
202205307139979,30/05/2022,LST,06:54,,06:52,,
202205307139981,30/05/2022,NRW,,05:30,,05:30,
202205307139981,30/05/2022,DIS,05:46,05:47,05:45,05:47,
202205307139981,30/05/2022,SMK,05:58,05:59,05:57,05:58,
202205307139981,30/05/2022,IPS,06:10,06:11,06:08,06:11,
202205307139981,30/05/2022,MNG,06:19,06:20,06:20,06:21,
202205307139981,30/05/2022,COL,06:29,06:30,06:28,06:29,
202205307139981,30/05/2022,SRA,07:12,,07:10,,
202205307139981,30/05/2022,LST,07:22,,07:19,,
202205307139984,30/05/2022,NRW,,06:04,,06:03,
202205307139984,30/05/2022,DIS,06:20,06:21,06:19,06:21,
202205307139984,30/05/2022,SMK,06:32,06:33,06:31,06:32,
202205307139984,30/05/2022,IPS,06:44,06:45,06:43,06:44,
202205307139984,30/05/2022,MNG,06:54,06:55,06:53,06:55,
202205307139984,30/05/2022,COL,07:03,07:05,07:02,07:04,
202205307139984,30/05/2022,SRA,07:48,,07:48,,
202205307139984,30/05/2022,LST,07:58,,07:55,,
202205307139986,30/05/2022,NRW,,06:28,,06:28,
202205307139986,30/05/2022,DIS,06:44,06:45,06:43,06:45,
202205307139986,30/05/2022,SMK,06:56,06:57,06:55,06:56,
202205307139986,30/05/2022,IPS,07:08,07:09,07:06,07:08,
202205307139986,30/05/2022,MNG,07:18,07:19,07:17,07:19,
202205307139986,30/05/2022,COL,07:28,07:30,07:25,07:29,
202205307139986,30/05/2022,SRA,08:12,,08:09,,
202205307139986,30/05/2022,LST,08:23,,08:19,,
202205307139992,30/05/2022,NRW,,07:05,,07:05,
202205307139992,30/05/2022,DIS,07:21,07:22,07:21,07:22,
202205307139992,30/05/2022,SMK,07:33,07:34,07:33,07:34,
202205307139992,30/05/2022,IPS,07:46,07:48,07:43,07:47,
202205307139992,30/05/2022,MNG,07:56,07:57,07:56,07:58,
202205307139992,30/05/2022,COL,08:06,08:08,08:05,08:07,
202205307139992,30/05/2022,SRA,08:48,,08:44,,
202205307139992,30/05/2022,LST,08:58,,08:53,,
202205307139997,30/05/2022,NRW,,09:03,,09:03,
202205307139997,30/05/2022,DIS,09:20,09:20,09:19,09:21,
202205307139997,30/05/2022,SMK,09:31,09:32,09:31,09:32,
202205307139997,30/05/2022,IPS,09:43,09:45,09:46,09:47,
202205307139997,30/05/2022,MNG,09:53,09:54,09:56,09:57,
202205307139997,30/05/2022,COL,10:03,10:04,10:03,10:04,
202205307139997,30/05/2022,CHM,10:21,10:22,10:21,10:22,
202205307139997,30/05/2022,SRA,10:46,,10:43,,
202205307139997,30/05/2022,LST,10:55,,10:53,,
202205307140003,30/05/2022,NRW,,11:32,,11:32,
202205307140003,30/05/2022,DIS,11:48,11:49,11:48,11:49,
202205307140003,30/05/2022,IPS,12:09,12:10,12:07,12:09,
202205307140003,30/05/2022,MNG,12:18,12:19,12:18,12:19,
202205307140003,30/05/2022,COL,12:29,12:30,12:25,12:28,
202205307140003,30/05/2022,LST,13:15,,13:14,,
202205307140007,30/05/2022,NRW,,13:30,,13:29,
202205307140007,30/05/2022,DIS,13:47,13:48,13:46,13:47,
202205307140007,30/05/2022,IPS,14:08,14:10,14:05,14:09,
202205307140007,30/05/2022,MNG,14:18,14:19,14:18,14:19,
202205307140007,30/05/2022,COL,14:29,14:30,14:26,14:29,
202205307140007,30/05/2022,LST,15:17,,15:17,,
202205307140009,30/05/2022,NRW,,15:00,,15:00,
202205307140009,30/05/2022,DIS,15:16,15:17,15:16,15:17,
202205307140009,30/05/2022,SMK,15:28,15:29,15:27,15:28,
202205307140009,30/05/2022,IPS,15:41,15:43,15:38,15:42,
202205307140009,30/05/2022,MNG,15:52,15:53,15:51,15:53,
202205307140009,30/05/2022,COL,16:02,16:03,15:59,16:02,
202205307140009,30/05/2022,CHM,16:20,16:21,16:19,16:20,
202205307140009,30/05/2022,SRA,16:45,,16:42,,
